State,Race,Gender,Year,Ages,Crude Death Rate (Per 100k Persons)
Texas,Black or African American,Female,2003,35-44 years,7.4
Texas,Black or African American,Female,2003,45-54 years,9.6
Texas,Black or African American,Female,2004,35-44 years,7.8
Texas,Black or African American,Female,2004,45-54 years,5.4
Texas,Black or African American,Female,2005,35-44 years,9.6
Texas,Black or African American,Female,2005,45-54 years,5.2
Texas,Black or African American,Female,2006,35-44 years,7.9
Texas,Black or African American,Female,2006,45-54 years,9.8
Texas,Black or African American,Female,2007,45-54 years,9
Texas,Black or African American,Female,2009,45-54 years,9.4
Texas,Black or African American,Female,2010,45-54 years,5.7
Texas,Black or African American,Female,2011,45-54 years,6.9
Texas,Black or African American,Female,2012,45-54 years,6.5
Texas,Black or African American,Female,2013,45-54 years,7.7
Texas,Black or African American,Female,2014,45-54 years,7.7
Texas,Black or African American,Female,2015,45-54 years,9.3
Texas,Black or African American,Female,2016,35-44 years,5
Texas,Black or African American,Female,2016,45-54 years,11.3
Texas,Black or African American,Male,1999,35-44 years,15.9
Texas,Black or African American,Male,1999,45-54 years,10.9
Texas,Black or African American,Male,2000,35-44 years,10.7
Texas,Black or African American,Male,2000,45-54 years,7.4
Texas,Black or African American,Male,2001,25-34 years,6.4
Texas,Black or African American,Male,2001,35-44 years,9
Texas,Black or African American,Male,2001,45-54 years,21.2
Texas,Black or African American,Male,2002,35-44 years,12.1
Texas,Black or African American,Male,2002,45-54 years,17.5
Texas,Black or African American,Male,2003,20-24 years,9.2
Texas,Black or African American,Male,2003,25-34 years,7.5
Texas,Black or African American,Male,2003,35-44 years,16.6
Texas,Black or African American,Male,2003,45-54 years,22.2
Texas,Black or African American,Male,2004,25-34 years,6.3
Texas,Black or African American,Male,2004,35-44 years,16.1
Texas,Black or African American,Male,2004,45-54 years,25.4
Texas,Black or African American,Male,2005,25-34 years,6.7
Texas,Black or African American,Male,2005,35-44 years,18.6
Texas,Black or African American,Male,2005,45-54 years,21
Texas,Black or African American,Male,2006,25-34 years,9.4
Texas,Black or African American,Male,2006,35-44 years,13.2
Texas,Black or African American,Male,2006,45-54 years,25.7
Texas,Black or African American,Male,2007,25-34 years,9.2
Texas,Black or African American,Male,2007,35-44 years,11.1
Texas,Black or African American,Male,2007,45-54 years,17.1
Texas,Black or African American,Male,2008,35-44 years,5.7
Texas,Black or African American,Male,2008,45-54 years,12
Texas,Black or African American,Male,2009,25-34 years,5.5
Texas,Black or African American,Male,2009,45-54 years,18.5
Texas,Black or African American,Male,2010,35-44 years,5.7
Texas,Black or African American,Male,2010,45-54 years,20.1
Texas,Black or African American,Male,2011,25-34 years,5.6
Texas,Black or African American,Male,2011,35-44 years,5.2
Texas,Black or African American,Male,2011,45-54 years,15.6
Texas,Black or African American,Male,2012,25-34 years,4.6
Texas,Black or African American,Male,2012,35-44 years,4.6
Texas,Black or African American,Male,2012,45-54 years,18.4
Texas,Black or African American,Male,2013,25-34 years,4.4
Texas,Black or African American,Male,2013,35-44 years,7.3
Texas,Black or African American,Male,2013,45-54 years,14.1
Texas,Black or African American,Male,2014,25-34 years,5.8
Texas,Black or African American,Male,2014,35-44 years,4.4
Texas,Black or African American,Male,2014,45-54 years,21.1
Texas,Black or African American,Male,2015,35-44 years,8.2
Texas,Black or African American,Male,2015,45-54 years,14
Texas,Black or African American,Male,2016,35-44 years,5.9
Texas,Black or African American,Male,2016,45-54 years,16.1
Texas,White,Female,1999,25-34 years,2
Texas,White,Female,1999,35-44 years,1.6
Texas,White,Female,1999,45-54 years,1.5
Texas,White,Female,2000,25-34 years,1.7
Texas,White,Female,2000,35-44 years,2.3
Texas,White,Female,2000,45-54 years,2.2
Texas,White,Female,2001,25-34 years,1.6
Texas,White,Female,2001,35-44 years,3.4
Texas,White,Female,2001,45-54 years,3.2
Texas,White,Female,2002,20-24 years,2.1
Texas,White,Female,2002,25-34 years,2.8
Texas,White,Female,2002,35-44 years,4.5
Texas,White,Female,2002,45-54 years,3.7
Texas,White,Female,2003,20-24 years,2.2
Texas,White,Female,2003,25-34 years,2.5
Texas,White,Female,2003,35-44 years,4.6
Texas,White,Female,2003,45-54 years,5.6
Texas,White,Female,2004,20-24 years,2.2
Texas,White,Female,2004,25-34 years,2.5
Texas,White,Female,2004,35-44 years,4.2
Texas,White,Female,2004,45-54 years,4.6
Texas,White,Female,2005,20-24 years,1.6
Texas,White,Female,2005,25-34 years,1.7
Texas,White,Female,2005,35-44 years,4.8
Texas,White,Female,2005,45-54 years,4.9
Texas,White,Female,2006,20-24 years,1.7
Texas,White,Female,2006,25-34 years,2.8
Texas,White,Female,2006,35-44 years,5
Texas,White,Female,2006,45-54 years,5.7
Texas,White,Female,2007,20-24 years,2.3
Texas,White,Female,2007,25-34 years,2.1
Texas,White,Female,2007,35-44 years,4.3
Texas,White,Female,2007,45-54 years,4.6
Texas,White,Female,2008,25-34 years,2.6
Texas,White,Female,2008,35-44 years,4.3
Texas,White,Female,2008,45-54 years,4.1
Texas,White,Female,2009,20-24 years,2
Texas,White,Female,2009,25-34 years,2.3
Texas,White,Female,2009,35-44 years,2.9
Texas,White,Female,2009,45-54 years,4.1
Texas,White,Female,2010,20-24 years,1.8
Texas,White,Female,2010,25-34 years,2.7
Texas,White,Female,2010,35-44 years,3.1
Texas,White,Female,2010,45-54 years,4.4
Texas,White,Female,2011,20-24 years,2.5
Texas,White,Female,2011,25-34 years,2.5
Texas,White,Female,2011,35-44 years,3.8
Texas,White,Female,2011,45-54 years,4.9
Texas,White,Female,2012,20-24 years,2.3
Texas,White,Female,2012,25-34 years,2.2
Texas,White,Female,2012,35-44 years,3.4
Texas,White,Female,2012,45-54 years,5.3
Texas,White,Female,2013,20-24 years,1.7
Texas,White,Female,2013,25-34 years,2.7
Texas,White,Female,2013,35-44 years,3
Texas,White,Female,2013,45-54 years,4.4
Texas,White,Female,2014,20-24 years,1.4
Texas,White,Female,2014,25-34 years,2.1
Texas,White,Female,2014,35-44 years,3.5
Texas,White,Female,2014,45-54 years,4.4
Texas,White,Female,2015,20-24 years,2
Texas,White,Female,2015,25-34 years,2.7
Texas,White,Female,2015,35-44 years,2.7
Texas,White,Female,2015,45-54 years,4.5
Texas,White,Female,2016,20-24 years,2.5
Texas,White,Female,2016,25-34 years,2.8
Texas,White,Female,2016,35-44 years,2.6
Texas,White,Female,2016,45-54 years,4
Texas,White,Male,1999,15-19 years,1.4
Texas,White,Male,1999,20-24 years,4.2
Texas,White,Male,1999,25-34 years,6.2
Texas,White,Male,1999,35-44 years,7.3
Texas,White,Male,1999,45-54 years,3.4
Texas,White,Male,2000,15-19 years,2.3
Texas,White,Male,2000,20-24 years,3.9
Texas,White,Male,2000,25-34 years,4.9
Texas,White,Male,2000,35-44 years,7.5
Texas,White,Male,2000,45-54 years,3.3
Texas,White,Male,2001,15-19 years,2.2
Texas,White,Male,2001,20-24 years,4.8
Texas,White,Male,2001,25-34 years,6.5
Texas,White,Male,2001,35-44 years,9.4
Texas,White,Male,2001,45-54 years,7.1
Texas,White,Male,2002,15-19 years,3.2
Texas,White,Male,2002,20-24 years,6.1
Texas,White,Male,2002,25-34 years,5.9
Texas,White,Male,2002,35-44 years,11.9
Texas,White,Male,2002,45-54 years,8.8
Texas,White,Male,2003,15-19 years,2.8
Texas,White,Male,2003,20-24 years,8.6
Texas,White,Male,2003,25-34 years,8.4
Texas,White,Male,2003,35-44 years,12.7
Texas,White,Male,2003,45-54 years,9.9
Texas,White,Male,2004,15-19 years,4.1
Texas,White,Male,2004,20-24 years,7.2
Texas,White,Male,2004,25-34 years,9.8
Texas,White,Male,2004,35-44 years,11.2
Texas,White,Male,2004,45-54 years,11.1
Texas,White,Male,2005,15-19 years,3.4
Texas,White,Male,2005,20-24 years,7.6
Texas,White,Male,2005,25-34 years,8.2
Texas,White,Male,2005,35-44 years,11.6
Texas,White,Male,2005,45-54 years,9.4
Texas,White,Male,2006,15-19 years,5.1
Texas,White,Male,2006,20-24 years,9.6
Texas,White,Male,2006,25-34 years,9.7
Texas,White,Male,2006,35-44 years,13.3
Texas,White,Male,2006,45-54 years,13.3
Texas,White,Male,2007,15-19 years,3.9
Texas,White,Male,2007,20-24 years,7.1
Texas,White,Male,2007,25-34 years,8.1
Texas,White,Male,2007,35-44 years,9.9
Texas,White,Male,2007,45-54 years,11.5
Texas,White,Male,2008,15-19 years,3.5
Texas,White,Male,2008,20-24 years,8.7
Texas,White,Male,2008,25-34 years,8.4
Texas,White,Male,2008,35-44 years,10.3
Texas,White,Male,2008,45-54 years,10
Texas,White,Male,2009,15-19 years,3.6
Texas,White,Male,2009,20-24 years,6.3
Texas,White,Male,2009,25-34 years,8.7
Texas,White,Male,2009,35-44 years,8.7
Texas,White,Male,2009,45-54 years,9.9
Texas,White,Male,2010,15-19 years,2.6
Texas,White,Male,2010,20-24 years,7.8
Texas,White,Male,2010,25-34 years,6.9
Texas,White,Male,2010,35-44 years,7.2
Texas,White,Male,2010,45-54 years,8.2
Texas,White,Male,2011,15-19 years,4.2
Texas,White,Male,2011,20-24 years,11
Texas,White,Male,2011,25-34 years,10
Texas,White,Male,2011,35-44 years,7.4
Texas,White,Male,2011,45-54 years,9.2
Texas,White,Male,2012,15-19 years,2.4
Texas,White,Male,2012,20-24 years,8.6
Texas,White,Male,2012,25-34 years,8.2
Texas,White,Male,2012,35-44 years,8.6
Texas,White,Male,2012,45-54 years,9
Texas,White,Male,2013,15-19 years,1.9
Texas,White,Male,2013,20-24 years,6.8
Texas,White,Male,2013,25-34 years,7.7
Texas,White,Male,2013,35-44 years,7.3
Texas,White,Male,2013,45-54 years,8.6
Texas,White,Male,2014,15-19 years,1.3
Texas,White,Male,2014,20-24 years,6.5
Texas,White,Male,2014,25-34 years,8.2
Texas,White,Male,2014,35-44 years,7.9
Texas,White,Male,2014,45-54 years,8.3
Texas,White,Male,2015,15-19 years,2.4
Texas,White,Male,2015,20-24 years,8.5
Texas,White,Male,2015,25-34 years,9.8
Texas,White,Male,2015,35-44 years,7
Texas,White,Male,2015,45-54 years,8
Texas,White,Male,2016,15-19 years,2.2
Texas,White,Male,2016,20-24 years,7.8
Texas,White,Male,2016,25-34 years,8.2
Texas,White,Male,2016,35-44 years,7.1
Texas,White,Male,2016,45-54 years,9.6
Utah,White,Female,1999,45-54 years,9.1
Utah,White,Female,2000,25-34 years,8.1
Utah,White,Female,2001,25-34 years,9.9
Utah,White,Female,2001,35-44 years,7.9
Utah,White,Female,2001,45-54 years,9.1
Utah,White,Female,2002,35-44 years,13.7
Utah,White,Female,2003,25-34 years,10.5
Utah,White,Female,2003,35-44 years,9.5
Utah,White,Female,2003,45-54 years,11.1
Utah,White,Female,2004,35-44 years,13.1
Utah,White,Female,2004,45-54 years,9.2
Utah,White,Female,2005,25-34 years,10.9
Utah,White,Female,2005,35-44 years,18.1
Utah,White,Female,2005,45-54 years,19.4
Utah,White,Female,2006,25-34 years,7.2
Utah,White,Female,2006,35-44 years,10.7
Utah,White,Female,2006,45-54 years,15.2
Utah,White,Female,2007,25-34 years,7.4
Utah,White,Female,2007,35-44 years,12.6
Utah,White,Female,2007,45-54 years,14.9
Utah,White,Female,2008,25-34 years,5.1
Utah,White,Female,2008,45-54 years,12.5
Utah,White,Female,2009,35-44 years,8.8
Utah,White,Female,2009,45-54 years,14.5
Utah,White,Female,2010,45-54 years,9
Utah,White,Female,2011,25-34 years,4.9
Utah,White,Female,2011,45-54 years,9
Utah,White,Female,2012,25-34 years,5
Utah,White,Female,2012,35-44 years,6.1
Utah,White,Female,2012,45-54 years,11.2
Utah,White,Female,2013,25-34 years,5.5
Utah,White,Female,2016,25-34 years,7.4
Utah,White,Male,1999,25-34 years,12.2
Utah,White,Male,1999,35-44 years,25.8
Utah,White,Male,1999,45-54 years,16.4
Utah,White,Male,2000,25-34 years,15.7
Utah,White,Male,2000,35-44 years,27.9
Utah,White,Male,2000,45-54 years,12.3
Utah,White,Male,2001,25-34 years,6.2
Utah,White,Male,2001,35-44 years,23.8
Utah,White,Male,2001,45-54 years,19.1
Utah,White,Male,2002,25-34 years,16.4
Utah,White,Male,2002,35-44 years,18.3
Utah,White,Male,2002,45-54 years,21
Utah,White,Male,2003,20-24 years,16.3
Utah,White,Male,2003,25-34 years,13.6
Utah,White,Male,2003,35-44 years,24.1
Utah,White,Male,2003,45-54 years,18.1
Utah,White,Male,2004,20-24 years,15.7
Utah,White,Male,2004,25-34 years,17.6
Utah,White,Male,2004,35-44 years,24.2
Utah,White,Male,2004,45-54 years,18.5
Utah,White,Male,2005,15-19 years,10.2
Utah,White,Male,2005,20-24 years,21.8
Utah,White,Male,2005,25-34 years,15.4
Utah,White,Male,2005,35-44 years,19.7
Utah,White,Male,2005,45-54 years,26.2
Utah,White,Male,2006,20-24 years,16.1
Utah,White,Male,2006,25-34 years,22.2
Utah,White,Male,2006,35-44 years,20.7
Utah,White,Male,2006,45-54 years,25.5
Utah,White,Male,2007,15-19 years,10
Utah,White,Male,2007,20-24 years,21.9
Utah,White,Male,2007,25-34 years,22.7
Utah,White,Male,2007,35-44 years,22.3
Utah,White,Male,2007,45-54 years,17.8
Utah,White,Male,2008,20-24 years,13.1
Utah,White,Male,2008,25-34 years,21.5
Utah,White,Male,2008,35-44 years,14.6
Utah,White,Male,2008,45-54 years,27.4
Utah,White,Male,2009,20-24 years,19.9
Utah,White,Male,2009,25-34 years,18.1
Utah,White,Male,2009,35-44 years,15.6
Utah,White,Male,2009,45-54 years,12.5
Utah,White,Male,2010,20-24 years,27.8
Utah,White,Male,2010,25-34 years,16
Utah,White,Male,2010,35-44 years,14
Utah,White,Male,2010,45-54 years,7
Utah,White,Male,2011,20-24 years,25
Utah,White,Male,2011,25-34 years,13.7
Utah,White,Male,2011,35-44 years,12.8
Utah,White,Male,2011,45-54 years,11.2
Utah,White,Male,2012,25-34 years,14.5
Utah,White,Male,2012,35-44 years,15.9
Utah,White,Male,2012,45-54 years,24.5
Utah,White,Male,2013,20-24 years,14.8
Utah,White,Male,2013,25-34 years,23.4
Utah,White,Male,2013,35-44 years,9.1
Utah,White,Male,2013,45-54 years,16.1
Utah,White,Male,2014,20-24 years,11.2
Utah,White,Male,2014,25-34 years,20.6
Utah,White,Male,2014,35-44 years,15.4
Utah,White,Male,2014,45-54 years,12.6
Utah,White,Male,2015,20-24 years,11.1
Utah,White,Male,2015,25-34 years,13.7
Utah,White,Male,2015,35-44 years,12.2
Utah,White,Male,2015,45-54 years,13.8
Utah,White,Male,2016,20-24 years,14.4
Utah,White,Male,2016,25-34 years,18
Utah,White,Male,2016,35-44 years,16
Utah,White,Male,2016,45-54 years,8.9
Vermont,White,Male,2006,35-44 years,23.5
Vermont,White,Male,2008,45-54 years,20.1
Vermont,White,Male,2013,45-54 years,22.3
Vermont,White,Male,2014,25-34 years,32.1
Vermont,White,Male,2015,25-34 years,52.5
Vermont,White,Male,2015,45-54 years,23.7
Vermont,White,Male,2016,25-34 years,74.7
Vermont,White,Male,2016,35-44 years,54.9
Virginia,Black or African American,Female,2006,45-54 years,8.4
Virginia,Black or African American,Female,2013,45-54 years,7.8
Virginia,Black or African American,Female,2016,35-44 years,11.4
Virginia,Black or African American,Male,1999,35-44 years,18.5
Virginia,Black or African American,Male,1999,45-54 years,14
Virginia,Black or African American,Male,2000,25-34 years,9.7
Virginia,Black or African American,Male,2000,35-44 years,21.7
Virginia,Black or African American,Male,2000,45-54 years,20.7
Virginia,Black or African American,Male,2001,35-44 years,13
Virginia,Black or African American,Male,2001,45-54 years,11.4
Virginia,Black or African American,Male,2002,25-34 years,13.2
Virginia,Black or African American,Male,2002,35-44 years,8.7
Virginia,Black or African American,Male,2002,45-54 years,16.3
Virginia,Black or African American,Male,2003,25-34 years,10.2
Virginia,Black or African American,Male,2003,35-44 years,11.5
Virginia,Black or African American,Male,2003,45-54 years,16.8
Virginia,Black or African American,Male,2004,35-44 years,11.7
Virginia,Black or African American,Male,2004,45-54 years,23.3
Virginia,Black or African American,Male,2006,35-44 years,10
Virginia,Black or African American,Male,2006,45-54 years,18
Virginia,Black or African American,Male,2007,25-34 years,9.8
Virginia,Black or African American,Male,2007,35-44 years,12.8
Virginia,Black or African American,Male,2007,45-54 years,12.9
Virginia,Black or African American,Male,2008,35-44 years,9.3
Virginia,Black or African American,Male,2008,45-54 years,15.4
Virginia,Black or African American,Male,2009,35-44 years,11.3
Virginia,Black or African American,Male,2009,45-54 years,9.8
Virginia,Black or African American,Male,2011,25-34 years,11.5
Virginia,Black or African American,Male,2011,45-54 years,8.7
Virginia,Black or African American,Male,2012,35-44 years,16.5
Virginia,Black or African American,Male,2012,45-54 years,8.8
Virginia,Black or African American,Male,2013,25-34 years,10.2
Virginia,Black or African American,Male,2014,35-44 years,12.6
Virginia,Black or African American,Male,2014,45-54 years,15.2
Virginia,Black or African American,Male,2015,25-34 years,12.9
Virginia,Black or African American,Male,2015,35-44 years,19.2
Virginia,Black or African American,Male,2015,45-54 years,10.8
Virginia,Black or African American,Male,2016,25-34 years,22.1
Virginia,Black or African American,Male,2016,35-44 years,26.8
Virginia,Black or African American,Male,2016,45-54 years,33.8
Virginia,White,Female,2000,35-44 years,3.8
Virginia,White,Female,2001,35-44 years,4.5
Virginia,White,Female,2002,35-44 years,4.5
Virginia,White,Female,2003,25-34 years,2.8
Virginia,White,Female,2003,35-44 years,5.9
Virginia,White,Female,2003,45-54 years,2.6
Virginia,White,Female,2004,25-34 years,3.9
Virginia,White,Female,2004,35-44 years,5.5
Virginia,White,Female,2004,45-54 years,3.8
Virginia,White,Female,2005,25-34 years,3.1
Virginia,White,Female,2005,35-44 years,3.5
Virginia,White,Female,2005,45-54 years,2.6
Virginia,White,Female,2006,25-34 years,5.3
Virginia,White,Female,2006,35-44 years,4.9
Virginia,White,Female,2006,45-54 years,3.7
Virginia,White,Female,2007,25-34 years,5
Virginia,White,Female,2007,35-44 years,4.8
Virginia,White,Female,2007,45-54 years,5.2
Virginia,White,Female,2008,20-24 years,7.3
Virginia,White,Female,2008,25-34 years,5.2
Virginia,White,Female,2008,35-44 years,5.4
Virginia,White,Female,2008,45-54 years,4.9
Virginia,White,Female,2009,25-34 years,4
Virginia,White,Female,2009,35-44 years,5.5
Virginia,White,Female,2009,45-54 years,5.1
